订单ID,用户ID,商品ID,下单时间,数量,支付金额,支付方式,订单状态
order_11685,user_4070,item_447,2024-12-23 03:11:27,3,54.9,支付宝,已完成
order_11686,user_5986,item_78,2025-03-13 05:10:53,1,998.4,支付宝,已退款
order_11687,user_8351,item_473,2025-02-11 02:09:38,4,1897.64,微信,已完成
order_11688,user_656,item_241,2025-01-14 13:37:32,3,2731.38,微信,已完成
order_11689,user_7872,item_233,2025-01-13 09:32:47,3,400.83,支付宝,已完成
order_11690,user_6912,item_328,2025-02-05 19:14:09,4,2551.0,支付宝,已完成
order_11691,user_5335,item_147,2025-06-04 19:14:15,2,166.66,信用卡,已完成
order_11692,user_8474,item_157,2024-10-08 05:42:50,2,858.68,信用卡,已完成
order_11693,user_4411,item_460,2025-04-17 18:22:13,1,359.33,支付宝,已完成
order_11694,user_9381,item_219,2025-06-10 23:53:44,4,915.08,信用卡,已完成
order_11695,user_1604,item_494,2024-08-16 19:14:51,4,1642.64,支付宝,已完成
order_11696,user_9064,item_193,2024-11-01 00:18:30,4,2446.16,微信,已完成
order_11697,user_6546,item_326,2024-12-07 13:10:08,1,263.33,信用卡,已取消
order_11698,user_4232,item_33,2024-11-19 04:45:52,4,1013.48,信用卡,已完成
order_11699,user_5381,item_188,2025-03-10 10:29:46,2,1666.22,信用卡,已完成
order_11700,user_4841,item_45,2024-08-22 01:12:23,3,538.41,支付宝,已取消
order_11701,user_198,item_8,2025-02-06 15:45:17,3,2929.08,支付宝,已完成
order_11702,user_1539,item_441,2025-04-08 15:29:25,3,2948.37,支付宝,已退款
order_11703,user_3724,item_329,2025-06-24 14:58:46,4,3265.44,支付宝,已完成
order_11704,user_1485,item_485,2025-05-23 01:11:55,3,2669.67,微信,已完成
order_11705,user_6895,item_270,2024-07-09 22:39:05,4,3721.84,信用卡,已完成
order_11706,user_8547,item_62,2025-04-13 02:55:00,3,192.03,信用卡,已完成
order_11707,user_5396,item_174,2025-06-13 12:18:57,1,431.12,支付宝,已完成
order_11708,user_470,item_216,2025-05-03 06:03:29,3,1762.38,微信,已完成
order_11709,user_9990,item_339,2024-11-23 04:23:18,3,1737.15,信用卡,已完成
order_11710,user_6064,item_371,2025-02-27 01:11:57,3,973.8,信用卡,已完成
order_11711,user_5694,item_87,2024-07-15 07:12:46,3,2725.02,信用卡,已完成
order_11712,user_2249,item_385,2025-05-01 02:04:52,3,1559.1,支付宝,已完成
order_11713,user_4926,item_8,2024-09-11 12:10:27,3,754.65,微信,已完成
order_11714,user_6359,item_363,2024-09-05 09:37:08,3,2510.7,支付宝,已完成
order_11715,user_9611,item_300,2024-07-02 05:08:12,1,57.07,支付宝,已完成
order_11716,user_4503,item_144,2024-08-21 04:04:50,1,352.57,微信,已完成
order_11717,user_9593,item_7,2025-02-28 02:50:06,4,1502.52,信用卡,已完成
order_11718,user_2551,item_311,2024-07-09 21:36:52,2,150.32,信用卡,已完成
order_11719,user_1890,item_72,2025-05-17 01:56:45,4,92.0,信用卡,已完成
order_11720,user_9489,item_157,2025-05-01 07:27:45,2,1898.58,信用卡,已完成
order_11721,user_3098,item_219,2024-09-27 00:22:43,2,1829.7,微信,已完成
order_11722,user_7844,item_312,2024-08-28 12:31:41,4,1159.32,支付宝,已完成
order_11723,user_5553,item_421,2024-11-27 17:45:12,4,431.64,微信,已退款
order_11724,user_8206,item_467,2024-10-29 21:52:05,1,998.0,微信,已完成
order_11725,user_9666,item_489,2024-07-01 04:49:01,1,26.47,支付宝,已完成
order_11726,user_9608,item_419,2025-02-03 19:53:00,1,788.39,微信,已退款
order_11727,user_6367,item_92,2024-12-30 08:48:33,3,164.1,微信,已完成
order_11728,user_6842,item_378,2024-12-31 13:24:34,3,1178.04,支付宝,已完成
order_11729,user_4827,item_189,2025-05-25 17:48:35,3,135.75,支付宝,已完成
order_11730,user_7953,item_332,2024-11-07 05:02:43,1,959.8,微信,已完成
order_11731,user_5228,item_443,2024-09-07 13:35:21,1,961.61,支付宝,已完成
order_11732,user_8956,item_274,2025-02-25 19:40:39,2,505.46,微信,已完成
order_11733,user_4449,item_332,2025-05-30 08:13:00,1,614.6,微信,已完成
order_11734,user_548,item_229,2025-05-09 22:32:33,2,1690.26,信用卡,已退款
order_11735,user_5254,item_290,2025-02-05 19:33:22,2,463.88,支付宝,已退款
order_11736,user_3483,item_157,2024-12-01 04:38:40,4,3334.64,信用卡,已完成
order_11737,user_8665,item_255,2024-12-19 05:33:51,3,2875.8,微信,已完成
order_11738,user_5780,item_226,2024-09-18 02:04:01,2,1905.0,信用卡,已退款
order_11739,user_7412,item_477,2024-12-19 15:43:08,3,1617.18,支付宝,已完成
order_11740,user_7632,item_23,2025-02-22 22:42:05,4,3039.72,信用卡,已完成
order_11741,user_744,item_36,2024-10-06 17:09:55,3,2842.71,支付宝,已完成
order_11742,user_1786,item_119,2025-01-24 15:36:49,2,992.7,支付宝,已完成
order_11743,user_2588,item_417,2024-12-14 11:28:08,4,3071.44,信用卡,已取消
order_11744,user_3332,item_113,2024-08-11 09:48:08,1,783.63,信用卡,已完成
order_11745,user_3552,item_381,2025-04-11 23:10:59,4,2335.08,支付宝,已完成
order_11746,user_2782,item_249,2024-10-13 02:57:42,3,30.33,微信,已完成
order_11747,user_6146,item_128,2025-03-08 04:58:59,2,87.06,微信,已完成
order_11748,user_8236,item_384,2025-04-21 02:41:26,2,1685.08,支付宝,已取消
order_11749,user_9628,item_408,2025-01-12 11:03:05,1,231.45,信用卡,已完成
order_11750,user_4227,item_421,2025-06-20 10:53:12,3,2045.16,支付宝,已完成
order_11751,user_7523,item_271,2024-11-04 15:58:54,1,222.73,微信,已取消
order_11752,user_6696,item_453,2024-11-04 15:05:21,2,1824.58,信用卡,已完成
order_11753,user_794,item_188,2025-06-08 06:36:06,1,892.44,信用卡,已完成
order_11754,user_1580,item_161,2024-09-07 00:16:16,3,1894.62,微信,已完成
order_11755,user_7579,item_151,2024-10-03 19:04:18,3,2055.33,微信,已退款
order_11756,user_7202,item_380,2024-11-06 01:50:25,2,199.38,信用卡,已完成
order_11757,user_305,item_473,2025-05-06 01:19:35,1,286.99,信用卡,已完成
order_11758,user_3251,item_389,2025-05-31 07:00:30,2,533.74,微信,已取消
order_11759,user_5587,item_126,2025-01-01 22:07:40,3,2279.43,信用卡,已完成
order_11760,user_7780,item_338,2025-04-22 11:16:57,2,1783.48,支付宝,已退款
order_11761,user_2831,item_238,2025-01-25 19:46:29,3,677.28,信用卡,已完成
order_11762,user_4577,item_66,2024-12-20 20:49:19,3,1595.31,信用卡,已完成
order_11763,user_9023,item_431,2025-03-11 05:34:07,1,396.31,支付宝,已取消
order_11764,user_8268,item_358,2024-08-03 03:07:32,1,823.81,微信,已完成
order_11765,user_613,item_388,2025-03-13 01:58:41,4,2516.64,信用卡,已完成
order_11766,user_2417,item_459,2025-05-25 04:08:42,2,672.28,信用卡,已完成
order_11767,user_6046,item_369,2024-11-06 14:48:54,3,780.36,信用卡,已完成
order_11768,user_3009,item_279,2025-04-19 01:50:03,4,575.56,信用卡,已完成
order_11769,user_6616,item_386,2025-01-14 05:45:32,2,146.1,信用卡,已完成
order_11770,user_2745,item_448,2024-10-06 17:42:45,1,392.07,支付宝,已完成
order_11771,user_9336,item_285,2024-07-21 03:56:55,4,1245.28,微信,已完成
order_11772,user_8106,item_286,2025-04-26 07:59:26,4,2214.24,微信,已完成
order_11773,user_2148,item_346,2024-11-15 13:37:50,4,3854.12,信用卡,已完成
order_11774,user_34,item_207,2024-12-09 07:03:07,3,100.08,支付宝,已完成
order_11775,user_8829,item_217,2025-03-03 02:15:01,2,362.68,信用卡,已完成
order_11776,user_4117,item_140,2024-07-06 12:31:26,1,190.18,信用卡,已完成
order_11777,user_9991,item_148,2025-01-23 15:44:48,1,809.73,微信,已完成
order_11778,user_3240,item_100,2024-08-14 16:10:49,1,79.85,微信,已完成
order_11779,user_2880,item_209,2024-08-02 09:13:51,1,318.47,支付宝,已退款
order_11780,user_505,item_284,2024-09-22 20:36:27,3,1081.02,支付宝,已退款
order_11781,user_7479,item_449,2024-12-21 07:14:14,3,159.96,支付宝,已完成
order_11782,user_8356,item_429,2025-05-15 00:32:09,2,1304.02,信用卡,已完成
order_11783,user_3465,item_293,2024-08-08 19:31:12,3,198.42,微信,已完成
order_11784,user_4352,item_251,2024-08-12 08:43:06,4,3184.04,信用卡,已完成
order_11785,user_4746,item_393,2025-01-26 10:21:07,3,466.32,微信,已取消
order_11786,user_5419,item_27,2025-03-30 10:27:02,3,1862.64,微信,已完成
order_11787,user_9558,item_29,2024-10-19 11:53:51,4,1300.84,微信,已完成
order_11788,user_3454,item_287,2024-08-14 16:50:34,2,1955.3,信用卡,已取消
order_11789,user_4672,item_359,2025-05-31 19:27:26,2,533.12,支付宝,已完成
order_11790,user_7403,item_439,2024-11-08 15:44:29,3,2932.77,微信,已完成
order_11791,user_2944,item_312,2024-10-23 21:22:45,3,1265.79,信用卡,已完成
order_11792,user_9311,item_399,2024-12-19 09:51:30,1,40.1,微信,已完成
order_11793,user_2654,item_469,2024-12-13 00:59:33,3,2571.6,支付宝,已完成
order_11794,user_1371,item_191,2025-01-27 12:45:53,2,777.76,支付宝,已取消
order_11795,user_8572,item_45,2025-06-26 12:52:35,1,854.79,信用卡,已完成
order_11796,user_2913,item_454,2024-07-28 20:57:33,2,1786.2,信用卡,已完成
order_11797,user_903,item_17,2025-05-29 08:22:16,2,688.98,微信,已完成
order_11798,user_7034,item_112,2025-01-08 16:00:52,4,256.16,信用卡,已完成
order_11799,user_9480,item_309,2024-09-05 13:43:09,2,1487.66,信用卡,已完成
order_11800,user_2540,item_107,2024-11-28 01:09:31,3,387.96,微信,已完成
order_11801,user_7279,item_259,2025-05-11 02:51:02,3,1680.06,信用卡,已完成
order_11802,user_4745,item_497,2025-06-05 14:15:54,2,1060.32,支付宝,已完成
order_11803,user_2631,item_440,2025-01-11 01:37:29,1,649.29,微信,已完成
order_11804,user_44,item_334,2024-09-10 08:02:35,1,680.19,支付宝,已取消
order_11805,user_7034,item_215,2024-08-20 16:28:00,1,130.81,微信,已退款
order_11806,user_6609,item_476,2025-05-18 21:08:07,1,404.67,支付宝,已完成
order_11807,user_2081,item_343,2025-03-17 23:03:41,2,250.72,微信,已退款
order_11808,user_8090,item_20,2024-09-20 19:30:23,3,2562.75,支付宝,已完成
order_11809,user_6073,item_481,2025-04-23 23:40:00,2,1362.8,信用卡,已完成
order_11810,user_3846,item_80,2024-07-03 03:28:59,3,1646.46,微信,已完成
order_11811,user_9560,item_281,2024-09-11 19:27:12,2,1233.34,信用卡,已完成
order_11812,user_8325,item_46,2025-04-07 11:32:48,4,1151.12,信用卡,已完成
order_11813,user_46,item_347,2025-04-11 19:47:04,4,579.96,支付宝,已完成
order_11814,user_1233,item_103,2024-11-11 02:34:33,3,2485.02,微信,已完成
order_11815,user_2298,item_194,2025-01-16 18:21:35,4,2266.8,支付宝,已完成
order_11816,user_8404,item_139,2025-02-15 00:46:51,1,743.11,信用卡,已取消
order_11817,user_6479,item_144,2025-04-25 13:11:41,3,131.82,支付宝,已完成
order_11818,user_6331,item_157,2024-08-24 14:15:31,3,400.65,信用卡,已完成
order_11819,user_5945,item_13,2025-01-31 06:05:54,4,680.96,支付宝,已完成
order_11820,user_9320,item_33,2025-05-26 14:44:30,1,294.06,支付宝,已完成
order_11821,user_5509,item_66,2025-01-18 16:50:26,4,3624.08,支付宝,已完成
order_11822,user_5225,item_325,2025-01-16 13:25:29,3,1685.4,信用卡,已完成
order_11823,user_5972,item_275,2024-07-14 21:40:32,1,255.37,信用卡,已完成
order_11824,user_1300,item_33,2025-05-03 10:36:44,3,249.84,支付宝,已完成
order_11825,user_4347,item_293,2025-01-19 17:01:30,1,586.71,支付宝,已完成
order_11826,user_6124,item_429,2024-11-14 11:50:56,1,622.43,信用卡,已取消
order_11827,user_4853,item_352,2025-01-22 03:45:15,3,1807.23,支付宝,已退款
order_11828,user_6078,item_439,2024-09-24 03:21:06,1,393.24,微信,已完成
order_11829,user_5587,item_88,2025-03-23 01:21:08,4,267.52,支付宝,已完成
order_11830,user_8211,item_78,2025-01-18 19:42:58,1,127.97,信用卡,已完成
order_11831,user_2509,item_117,2024-08-30 09:54:12,3,528.42,支付宝,已完成
order_11832,user_7864,item_292,2024-11-19 01:58:54,3,1810.98,信用卡,已完成
order_11833,user_4742,item_383,2024-08-27 07:18:14,1,224.97,信用卡,已完成
order_11834,user_7473,item_166,2024-08-04 13:00:11,2,867.84,信用卡,已完成
order_11835,user_9086,item_422,2025-03-17 21:24:26,3,2084.52,支付宝,已完成
order_11836,user_3393,item_102,2024-08-29 23:29:00,3,2622.0,支付宝,已完成
order_11837,user_8515,item_52,2025-02-28 05:24:50,2,1873.74,信用卡,已完成
order_11838,user_1473,item_203,2025-02-27 23:52:14,3,782.67,微信,已完成
order_11839,user_9816,item_452,2025-05-26 05:33:26,1,103.26,支付宝,已取消
order_11840,user_3282,item_499,2025-02-21 17:32:36,2,1085.64,微信,已完成
order_11841,user_6926,item_266,2024-09-22 12:31:16,1,501.24,支付宝,已取消
order_11842,user_5633,item_369,2025-05-20 03:12:13,2,455.68,微信,已完成
order_11843,user_9106,item_360,2025-06-23 01:55:29,3,1868.49,微信,已完成
order_11844,user_9487,item_435,2025-04-14 08:26:49,2,401.34,信用卡,已完成
order_11845,user_7615,item_434,2025-03-31 18:03:12,1,895.36,信用卡,已取消
order_11846,user_7260,item_337,2024-08-24 16:52:02,3,2992.29,微信,已完成
order_11847,user_6558,item_267,2025-01-22 16:28:15,4,3520.28,信用卡,已完成
order_11848,user_3857,item_326,2025-02-18 10:08:36,3,1091.97,信用卡,已完成
order_11849,user_5651,item_183,2024-12-08 07:45:42,4,357.28,微信,已完成
order_11850,user_478,item_53,2025-05-25 23:32:22,3,1007.31,信用卡,已取消
order_11851,user_4135,item_126,2024-09-13 04:15:11,2,319.46,支付宝,已完成
order_11852,user_801,item_121,2024-10-12 18:43:26,1,298.08,信用卡,已取消
order_11853,user_107,item_482,2024-07-15 15:32:35,1,797.24,支付宝,已完成
order_11854,user_8663,item_3,2024-11-29 08:03:15,1,95.32,微信,已完成
order_11855,user_2103,item_249,2024-10-19 19:11:44,2,1969.24,支付宝,已完成
order_11856,user_231,item_221,2024-11-25 00:35:26,3,2090.13,微信,已完成
order_11857,user_1460,item_63,2025-06-11 13:10:22,2,1927.84,支付宝,已完成
order_11858,user_6807,item_469,2025-01-15 06:41:51,3,2135.58,微信,已退款
order_11859,user_1068,item_62,2024-12-07 06:06:53,3,946.56,微信,已完成
order_11860,user_8351,item_470,2025-06-08 17:57:03,2,1490.96,支付宝,已完成
order_11861,user_7477,item_175,2024-12-28 17:22:39,3,2748.72,信用卡,已完成
order_11862,user_3152,item_452,2024-12-25 09:45:48,1,742.21,信用卡,已完成
order_11863,user_3675,item_450,2024-10-29 16:10:20,3,2456.91,信用卡,已完成
order_11864,user_4097,item_76,2024-08-18 12:22:40,3,839.79,微信,已完成
order_11865,user_8047,item_147,2025-04-02 20:57:36,1,709.42,支付宝,已完成
order_11866,user_4528,item_204,2025-06-25 23:46:41,4,3361.72,信用卡,已完成
order_11867,user_5436,item_45,2024-10-21 03:47:16,3,2119.08,信用卡,已完成
order_11868,user_4909,item_59,2024-06-26 18:56:40,3,2388.42,支付宝,已完成
order_11869,user_7259,item_294,2024-07-25 17:29:31,1,385.62,信用卡,已完成
order_11870,user_3324,item_234,2024-10-02 06:12:24,4,629.12,信用卡,已完成
order_11871,user_1614,item_97,2025-03-28 17:51:56,1,156.78,微信,已完成
order_11872,user_7296,item_438,2025-01-28 11:40:58,1,613.36,支付宝,已完成
order_11873,user_3130,item_289,2025-03-13 02:58:47,4,2619.0,微信,已完成
order_11874,user_6730,item_376,2024-10-25 16:01:15,2,494.38,信用卡,已取消
order_11875,user_7895,item_54,2024-09-15 17:23:03,3,2808.15,微信,已完成
order_11876,user_8018,item_177,2025-06-20 03:07:05,2,905.54,微信,已取消
order_11877,user_7237,item_245,2025-04-07 11:59:45,4,634.48,微信,已取消
order_11878,user_6262,item_220,2025-02-19 18:18:56,3,1842.84,支付宝,已完成
order_11879,user_1294,item_407,2025-02-12 07:59:21,2,172.18,支付宝,已退款
order_11880,user_9237,item_165,2024-07-22 14:24:27,3,2095.26,支付宝,已完成
order_11881,user_5891,item_131,2024-07-19 15:38:23,4,2822.64,支付宝,已完成
order_11882,user_7752,item_385,2025-04-15 22:20:20,3,990.0,微信,已完成
order_11883,user_509,item_383,2024-12-03 00:37:32,3,1171.77,信用卡,已取消
order_11884,user_3188,item_388,2024-08-20 03:22:11,2,669.32,支付宝,已完成
order_11885,user_5700,item_295,2024-08-21 11:52:59,3,555.21,支付宝,已完成
order_11886,user_8766,item_370,2024-12-30 10:15:39,2,1007.5,信用卡,已退款
order_11887,user_3294,item_288,2025-05-12 01:21:24,2,1284.1,支付宝,已完成
order_11888,user_1735,item_9,2024-08-27 21:18:51,2,797.3,支付宝,已完成
order_11889,user_754,item_64,2025-04-19 14:10:16,4,2320.72,微信,已完成
order_11890,user_3915,item_385,2025-05-06 01:19:28,2,607.9,支付宝,已取消
order_11891,user_6641,item_367,2024-09-28 19:34:05,2,252.24,支付宝,已退款
order_11892,user_6521,item_244,2024-11-25 14:15:12,1,680.34,微信,已完成
order_11893,user_708,item_401,2025-04-28 00:36:56,1,576.8,支付宝,已退款
order_11894,user_8170,item_417,2024-08-27 13:45:54,3,2459.07,微信,已完成
order_11895,user_8175,item_459,2025-03-04 13:35:37,1,757.28,支付宝,已完成
order_11896,user_5318,item_101,2024-12-06 09:05:53,3,2924.46,支付宝,已完成
order_11897,user_918,item_285,2024-11-25 12:01:46,1,541.25,微信,已完成
order_11898,user_180,item_221,2025-02-11 08:02:56,3,62.52,支付宝,已完成
order_11899,user_9275,item_198,2024-09-09 17:59:59,3,1566.51,信用卡,已完成
order_11900,user_8425,item_173,2024-10-01 04:31:10,1,852.68,信用卡,已完成
order_11901,user_9044,item_249,2025-05-16 16:09:31,4,3736.92,支付宝,已完成
order_11902,user_6614,item_58,2024-11-09 17:40:54,4,190.76,支付宝,已退款
order_11903,user_1325,item_293,2024-07-24 01:03:04,3,410.67,支付宝,已完成
order_11904,user_279,item_181,2024-09-22 12:57:52,3,1249.74,微信,已完成
order_11905,user_2024,item_101,2024-10-11 22:11:08,3,608.52,微信,已完成
order_11906,user_9279,item_262,2024-08-20 04:38:50,3,47.94,微信,已完成
order_11907,user_2608,item_422,2025-06-08 07:38:32,4,1041.24,支付宝,已完成
order_11908,user_5379,item_461,2024-11-29 13:20:44,1,676.76,信用卡,已完成
order_11909,user_9855,item_185,2024-08-13 14:29:08,3,363.12,支付宝,已完成
order_11910,user_8882,item_170,2025-04-04 14:15:46,1,232.13,微信,已取消
order_11911,user_3556,item_484,2025-04-09 21:43:57,4,1919.12,支付宝,已完成
order_11912,user_4230,item_12,2025-02-09 04:54:34,1,231.81,微信,已完成
