用户ID,行为时间,商品ID,行为类型,流量来源,设备类型
user_3592,2024-11-22 04:17:49,item_415,收藏,自然流量,平板
user_6268,2025-03-02 11:33:34,item_138,浏览,活动,平板
user_9722,2024-11-21 10:29:44,item_173,浏览,广告,手机
user_662,2025-03-21 15:07:02,item_250,加购,活动,电脑
user_5409,2025-02-20 19:52:31,item_341,加购,广告,电脑
user_8642,2024-08-01 21:06:49,item_34,收藏,活动,电脑
user_5964,2024-07-03 08:36:39,item_33,浏览,广告,平板
user_2274,2024-07-19 12:23:20,item_310,浏览,广告,手机
user_6634,2025-06-09 07:15:08,item_194,浏览,活动,电脑
user_9872,2025-04-15 09:09:30,item_179,浏览,自然流量,手机
user_5873,2025-06-06 14:09:48,item_170,浏览,活动,平板
user_7610,2025-05-18 22:54:03,item_305,加购,自然流量,平板
user_703,2025-05-22 16:34:05,item_411,浏览,自然流量,手机
user_3517,2025-03-26 09:44:46,item_316,浏览,活动,平板
user_996,2025-04-04 21:04:43,item_253,加购,广告,手机
user_7303,2025-01-17 02:23:26,item_170,收藏,广告,平板
user_7896,2025-02-28 19:46:35,item_384,下单,自然流量,手机
user_2445,2024-08-17 01:50:37,item_471,浏览,活动,平板
user_3428,2024-08-27 19:18:16,item_411,加购,活动,电脑
user_2267,2025-03-11 14:00:39,item_122,收藏,广告,手机
user_9377,2024-10-01 18:21:54,item_1,浏览,广告,电脑
user_9277,2024-08-17 16:35:49,item_63,加购,自然流量,手机
user_5856,2025-05-03 08:45:55,item_325,下单,自然流量,电脑
user_3763,2025-04-10 01:26:48,item_54,浏览,广告,电脑
user_9055,2024-08-13 14:43:57,item_467,浏览,活动,电脑
user_1240,2024-11-30 17:50:31,item_101,浏览,广告,电脑
user_2773,2025-01-20 15:18:39,item_358,浏览,活动,平板
user_9323,2024-08-20 13:32:56,item_391,下单,活动,电脑
user_4958,2024-12-05 18:07:44,item_247,下单,自然流量,平板
user_9439,2025-05-12 17:59:59,item_263,浏览,广告,手机
user_9173,2025-01-08 04:12:56,item_181,浏览,广告,电脑
user_5552,2025-06-20 21:47:18,item_90,浏览,自然流量,平板
user_9815,2024-08-14 13:32:56,item_90,加购,活动,平板
user_8581,2024-08-24 15:52:42,item_394,浏览,自然流量,平板
user_1140,2025-03-20 11:05:03,item_151,下单,广告,平板
user_7092,2024-07-29 03:57:48,item_483,浏览,自然流量,电脑
user_1218,2025-02-27 09:57:20,item_9,浏览,广告,平板
user_7758,2025-05-07 10:32:35,item_214,收藏,广告,平板
user_3314,2025-01-06 12:43:44,item_426,加购,广告,平板
user_4541,2024-11-11 20:18:53,item_416,下单,活动,电脑
user_4873,2025-06-22 00:01:49,item_425,浏览,广告,平板
user_2179,2025-03-01 10:34:51,item_436,加购,活动,平板
user_4822,2024-11-29 19:34:16,item_432,浏览,活动,电脑
user_8675,2024-08-31 20:49:00,item_417,下单,自然流量,电脑
user_2571,2025-03-06 05:39:44,item_165,浏览,广告,电脑
user_8416,2025-04-26 09:56:42,item_200,浏览,自然流量,平板
user_2178,2024-11-21 15:05:42,item_114,浏览,活动,平板
user_2517,2025-05-17 04:32:49,item_493,浏览,活动,手机
user_495,2025-02-21 18:27:57,item_253,浏览,活动,手机
user_3091,2025-02-02 10:16:24,item_252,收藏,广告,平板
user_5523,2025-04-25 05:21:25,item_130,浏览,活动,手机
user_5929,2024-11-21 19:06:00,item_212,浏览,广告,手机
user_4151,2024-08-22 08:33:58,item_221,浏览,活动,平板
user_5447,2024-07-08 11:42:54,item_249,浏览,自然流量,电脑
user_9056,2025-01-18 03:00:52,item_430,浏览,自然流量,平板
user_9414,2024-09-09 19:41:28,item_354,浏览,广告,电脑
user_239,2025-02-26 20:58:36,item_325,浏览,自然流量,手机
user_2846,2024-10-09 21:27:33,item_59,浏览,广告,平板
user_7112,2025-01-05 12:00:38,item_174,加购,广告,手机
user_505,2025-02-04 03:47:31,item_43,浏览,活动,平板
user_138,2025-05-03 04:44:58,item_371,浏览,广告,电脑
user_3522,2025-06-23 18:14:05,item_497,浏览,自然流量,手机
user_4127,2025-03-28 18:34:06,item_209,浏览,广告,手机
user_8367,2024-07-30 04:29:31,item_339,浏览,自然流量,电脑
user_8189,2025-04-12 06:35:32,item_381,浏览,活动,平板
user_6084,2024-06-28 03:50:01,item_239,浏览,广告,电脑
user_3106,2024-06-30 23:19:02,item_105,下单,自然流量,平板
user_4723,2024-11-07 17:43:49,item_50,浏览,广告,手机
user_6262,2025-02-02 12:20:44,item_24,收藏,活动,手机
user_7606,2024-09-24 03:04:54,item_500,浏览,自然流量,手机
user_6867,2024-08-19 16:38:32,item_321,浏览,活动,平板
user_7694,2025-03-10 18:23:24,item_192,加购,广告,平板
user_7372,2025-05-03 04:57:17,item_242,浏览,自然流量,手机
user_5788,2025-02-27 22:18:25,item_399,浏览,自然流量,电脑
user_2729,2025-02-27 14:55:16,item_208,浏览,活动,平板
user_4988,2025-06-19 21:49:14,item_154,加购,活动,平板
user_1358,2025-06-25 12:57:33,item_488,加购,自然流量,平板
user_9269,2025-02-27 16:46:17,item_300,浏览,广告,平板
user_1291,2024-11-10 05:41:03,item_179,加购,广告,平板
user_3711,2025-01-03 19:59:58,item_46,浏览,自然流量,平板
user_6990,2024-08-15 22:44:04,item_3,浏览,广告,平板
user_4149,2025-04-17 19:57:10,item_36,浏览,自然流量,手机
user_745,2024-08-17 04:12:56,item_235,浏览,自然流量,手机
user_9044,2025-01-26 17:50:27,item_491,下单,广告,电脑
user_3483,2025-02-25 06:28:59,item_300,收藏,活动,手机
user_2387,2024-12-20 16:37:09,item_447,加购,活动,平板
user_3152,2024-07-15 17:49:08,item_186,收藏,自然流量,平板
user_1860,2025-03-26 20:21:49,item_467,浏览,活动,手机
user_4331,2024-09-12 19:18:40,item_90,加购,自然流量,手机
user_788,2024-08-26 23:23:22,item_412,浏览,广告,电脑
user_1079,2024-08-22 06:17:53,item_277,收藏,活动,电脑
user_6536,2024-07-08 11:58:52,item_438,收藏,活动,平板
user_809,2024-07-14 18:14:20,item_139,浏览,自然流量,电脑
user_696,2025-03-04 07:06:18,item_146,浏览,活动,平板
user_7769,2025-03-10 08:41:29,item_12,浏览,自然流量,电脑
user_6261,2024-12-23 13:56:30,item_186,浏览,广告,平板
user_9244,2025-06-16 04:12:16,item_69,浏览,自然流量,手机
user_5098,2025-05-20 22:16:40,item_54,浏览,自然流量,手机
user_1556,2024-10-08 11:21:28,item_74,浏览,自然流量,平板
user_7421,2025-01-29 16:34:17,item_7,浏览,活动,电脑
user_5682,2024-11-05 12:57:11,item_125,浏览,自然流量,手机
user_2450,2025-02-20 18:14:42,item_70,浏览,活动,手机
user_3310,2025-01-04 05:57:53,item_465,加购,自然流量,手机
user_2469,2025-04-08 02:29:42,item_450,浏览,广告,手机
user_3585,2024-08-15 16:19:06,item_414,浏览,活动,手机
user_5627,2024-10-03 07:55:35,item_86,加购,活动,手机
user_6689,2025-05-05 07:21:56,item_108,加购,活动,平板
user_9034,2024-09-08 23:23:21,item_345,浏览,活动,手机
user_1809,2025-01-28 18:36:54,item_240,浏览,广告,手机
user_3128,2024-12-23 11:52:23,item_468,收藏,广告,平板
user_1933,2025-06-26 10:19:55,item_198,收藏,广告,手机
user_462,2024-08-13 01:40:19,item_473,下单,广告,手机
user_320,2024-08-21 20:47:54,item_377,收藏,活动,手机
user_1649,2025-02-18 13:49:20,item_404,收藏,广告,电脑
user_8576,2024-11-09 10:36:21,item_305,收藏,广告,手机
user_4272,2024-07-30 23:20:18,item_254,收藏,活动,电脑
user_6845,2024-10-19 07:29:59,item_2,浏览,活动,手机
user_448,2024-11-03 15:03:56,item_261,浏览,广告,手机
user_609,2024-09-06 23:46:36,item_120,下单,活动,平板
user_6579,2025-06-11 13:16:31,item_11,加购,广告,平板
user_8428,2025-04-01 04:36:32,item_229,收藏,活动,平板
user_1672,2025-05-07 18:27:50,item_260,下单,自然流量,手机
user_7295,2024-07-14 00:14:41,item_444,浏览,自然流量,手机
user_8773,2024-11-02 06:29:42,item_468,下单,活动,平板
user_5695,2025-03-16 12:44:02,item_82,浏览,广告,电脑
user_4402,2025-01-11 09:13:18,item_184,加购,自然流量,平板
user_613,2025-06-05 04:34:10,item_245,下单,自然流量,平板
user_6314,2025-06-21 01:59:05,item_381,加购,活动,手机
user_5236,2025-05-04 10:40:34,item_413,加购,活动,手机
user_1328,2025-03-03 04:21:47,item_317,浏览,自然流量,手机
user_7722,2024-07-05 14:39:30,item_263,加购,自然流量,电脑
user_571,2025-03-28 00:40:42,item_336,浏览,广告,电脑
user_1306,2025-06-22 17:31:31,item_92,加购,自然流量,平板
user_572,2024-08-22 21:42:05,item_264,浏览,活动,平板
user_7111,2025-06-16 10:20:32,item_210,浏览,自然流量,平板
user_644,2025-02-27 00:00:22,item_434,收藏,自然流量,电脑
user_9684,2025-01-13 01:11:46,item_73,浏览,广告,电脑
user_2403,2024-11-28 18:38:25,item_215,加购,广告,平板
user_170,2024-07-02 20:10:45,item_102,浏览,活动,电脑
user_9770,2025-05-05 16:14:25,item_374,浏览,活动,电脑
user_8840,2024-11-21 06:28:07,item_215,加购,广告,电脑
user_9032,2024-07-13 16:59:33,item_149,收藏,自然流量,平板
user_5906,2024-10-16 12:20:24,item_412,浏览,活动,电脑
user_8417,2025-01-27 04:33:30,item_415,收藏,自然流量,平板
user_8192,2024-07-07 18:57:54,item_115,浏览,自然流量,电脑
user_2912,2024-09-02 00:48:34,item_408,浏览,广告,平板
user_3036,2025-04-29 23:03:07,item_24,浏览,自然流量,手机
user_1895,2025-06-24 21:18:10,item_129,收藏,活动,电脑
user_669,2025-05-15 16:09:13,item_410,浏览,自然流量,手机
user_5347,2024-09-05 07:20:55,item_333,浏览,广告,电脑
user_8228,2024-10-06 11:02:23,item_244,浏览,自然流量,电脑
user_8239,2024-07-01 14:53:42,item_247,加购,广告,手机
user_8617,2024-12-06 04:26:08,item_204,浏览,活动,手机
user_2523,2025-04-26 19:22:30,item_320,下单,自然流量,平板
user_1339,2024-11-12 22:09:23,item_384,浏览,活动,平板
user_3526,2025-05-21 16:06:36,item_217,收藏,活动,手机
user_5205,2024-10-21 07:54:52,item_258,加购,广告,手机
user_8671,2025-06-05 21:34:42,item_48,浏览,活动,平板
user_6553,2024-12-28 22:35:59,item_127,浏览,活动,手机
user_4062,2024-10-06 23:33:13,item_357,浏览,自然流量,手机
user_8987,2024-12-18 20:43:11,item_474,加购,广告,电脑
user_8189,2025-05-05 03:28:15,item_310,加购,自然流量,电脑
user_8882,2024-11-28 15:53:51,item_362,浏览,广告,平板
user_1280,2025-03-22 15:03:21,item_280,浏览,广告,平板
user_5425,2025-02-17 09:10:45,item_212,浏览,活动,手机
user_1556,2024-11-06 02:36:31,item_399,收藏,自然流量,电脑
user_6206,2024-07-12 19:55:48,item_77,加购,活动,电脑
user_4928,2025-04-01 12:03:12,item_475,加购,活动,平板
user_7046,2025-02-06 17:38:59,item_438,收藏,自然流量,手机
user_2495,2024-07-05 16:45:45,item_404,加购,广告,电脑
user_4703,2024-10-04 12:41:58,item_57,加购,广告,电脑
user_8255,2025-05-30 18:27:32,item_143,浏览,广告,电脑
user_5018,2024-07-29 01:17:15,item_272,收藏,广告,电脑
user_8370,2025-02-28 02:13:01,item_253,加购,广告,电脑
user_3345,2025-01-07 20:55:58,item_274,浏览,自然流量,平板
user_2687,2025-04-05 15:24:40,item_18,浏览,活动,手机
user_872,2025-02-08 14:52:19,item_407,收藏,自然流量,平板
user_5409,2025-01-08 19:08:39,item_81,浏览,自然流量,平板
user_9879,2024-11-01 23:57:52,item_399,浏览,活动,手机
user_7417,2024-12-12 20:12:57,item_136,浏览,自然流量,手机
user_8742,2024-11-25 22:40:57,item_137,加购,活动,电脑
user_6292,2025-03-20 18:30:33,item_137,浏览,广告,电脑
user_4690,2024-10-05 11:09:32,item_104,收藏,广告,手机
user_3173,2024-09-13 23:16:56,item_120,浏览,广告,手机
user_4013,2024-07-10 08:27:21,item_342,加购,自然流量,电脑
user_4625,2024-08-02 01:37:59,item_375,浏览,广告,电脑
user_523,2025-06-11 09:39:48,item_107,浏览,广告,手机
user_5716,2024-11-24 16:43:39,item_220,浏览,广告,电脑
user_4515,2024-11-01 12:17:04,item_111,浏览,广告,手机
user_3363,2025-02-25 03:45:32,item_331,浏览,广告,平板
user_3545,2025-05-19 06:18:53,item_160,加购,自然流量,平板
user_6652,2024-11-11 07:04:28,item_115,收藏,广告,平板
user_4798,2024-12-11 04:43:47,item_342,加购,活动,手机
user_8755,2025-05-05 09:12:29,item_410,浏览,广告,电脑
user_4192,2024-08-17 21:37:36,item_4,浏览,自然流量,电脑
user_4226,2024-09-20 07:23:40,item_232,收藏,自然流量,平板
user_6387,2025-01-12 14:09:00,item_221,下单,活动,电脑
user_4634,2025-01-29 16:38:20,item_317,浏览,活动,电脑
user_9370,2025-01-03 18:41:52,item_23,加购,活动,手机
user_2522,2025-01-18 19:27:55,item_234,加购,自然流量,平板
user_7951,2025-01-10 04:41:43,item_144,浏览,活动,电脑
user_800,2025-06-21 13:32:53,item_25,下单,自然流量,电脑
user_6398,2025-01-10 21:23:29,item_197,下单,活动,电脑
user_6639,2024-12-15 14:49:14,item_307,收藏,自然流量,手机
user_1840,2025-04-05 09:08:58,item_191,加购,广告,手机
user_3179,2025-06-03 10:31:41,item_414,浏览,活动,电脑
user_4082,2024-11-21 14:03:08,item_296,收藏,广告,电脑
user_5681,2024-11-08 15:27:59,item_246,浏览,活动,手机
user_9864,2024-12-08 22:13:47,item_319,下单,活动,手机
user_4290,2025-03-24 10:33:17,item_77,加购,活动,平板
user_8177,2025-06-15 13:47:28,item_490,浏览,活动,手机
user_7835,2025-02-19 20:24:52,item_173,浏览,广告,平板
user_8181,2025-02-23 18:32:01,item_293,收藏,广告,手机
user_2702,2025-05-14 19:58:07,item_464,浏览,广告,电脑
user_2708,2024-09-26 22:45:14,item_478,加购,自然流量,手机
user_6203,2024-07-25 10:01:15,item_443,浏览,活动,手机
user_1617,2024-09-14 15:44:29,item_32,下单,广告,手机
user_7543,2024-11-24 20:40:48,item_167,收藏,活动,手机
user_5057,2025-03-09 13:59:30,item_151,浏览,活动,电脑
user_9255,2024-07-17 00:40:30,item_370,浏览,活动,手机
user_4725,2024-12-05 11:29:07,item_466,浏览,自然流量,平板
user_3984,2025-03-04 23:33:51,item_145,浏览,活动,手机
user_7397,2024-08-15 08:28:49,item_76,浏览,活动,手机
user_9921,2025-06-05 08:54:15,item_32,下单,广告,手机
user_9304,2025-06-21 20:22:23,item_364,浏览,活动,电脑
user_9424,2024-08-19 06:23:15,item_150,浏览,自然流量,平板
user_8398,2025-05-20 04:12:08,item_251,浏览,自然流量,电脑
user_5885,2025-02-11 09:33:26,item_481,浏览,自然流量,手机
user_2859,2024-07-05 14:18:17,item_332,收藏,自然流量,手机
user_3834,2025-06-05 05:50:42,item_464,浏览,活动,手机
user_7772,2024-07-30 21:35:07,item_274,浏览,自然流量,平板
user_8707,2024-08-03 14:09:24,item_189,加购,自然流量,电脑
user_4862,2025-05-03 02:15:53,item_220,收藏,活动,电脑
user_7691,2025-04-04 22:59:49,item_216,浏览,自然流量,手机
user_5594,2025-05-29 19:15:51,item_57,浏览,自然流量,平板
user_917,2024-09-09 19:28:34,item_345,浏览,活动,手机
user_4803,2025-01-28 14:03:42,item_166,浏览,自然流量,电脑
user_6609,2024-11-22 01:55:23,item_446,浏览,活动,手机
user_1022,2024-06-30 04:40:03,item_64,浏览,广告,电脑
user_7848,2025-06-19 18:17:22,item_458,加购,广告,手机
user_3335,2024-10-13 04:14:20,item_89,收藏,自然流量,手机
user_6929,2024-12-30 20:09:44,item_352,浏览,广告,手机
user_6957,2025-05-15 06:24:26,item_495,浏览,活动,平板
user_4189,2025-02-10 10:39:40,item_31,收藏,广告,手机
user_6442,2024-10-12 06:21:14,item_21,下单,自然流量,平板
user_8802,2025-03-12 01:42:41,item_241,下单,自然流量,手机
user_5470,2025-04-15 04:19:10,item_23,下单,活动,手机
user_4606,2024-12-17 08:00:32,item_83,收藏,自然流量,平板
user_9703,2025-06-12 04:01:55,item_494,收藏,活动,电脑
user_3860,2025-06-04 06:24:53,item_471,浏览,活动,手机
user_4655,2024-07-27 13:57:41,item_1,加购,广告,电脑
user_4109,2025-04-15 08:19:08,item_426,下单,活动,电脑
user_4364,2025-02-05 21:34:24,item_471,浏览,活动,平板
user_5689,2025-02-20 15:34:49,item_121,收藏,活动,手机
user_5609,2024-07-02 15:24:32,item_181,浏览,活动,电脑
user_800,2024-09-17 21:14:50,item_490,浏览,广告,平板
user_9501,2025-01-10 07:18:39,item_46,浏览,自然流量,平板
user_7313,2024-07-03 03:05:00,item_401,加购,活动,电脑
user_4777,2024-09-15 03:57:36,item_494,加购,活动,电脑
user_6932,2024-11-01 12:40:36,item_419,下单,自然流量,电脑
user_1327,2024-08-12 17:48:38,item_65,收藏,广告,手机
user_1660,2025-04-17 18:41:27,item_269,收藏,自然流量,手机
user_2464,2025-04-02 16:08:41,item_476,加购,活动,平板
user_388,2025-04-06 06:19:01,item_29,下单,活动,平板
user_685,2024-10-04 05:00:46,item_393,浏览,广告,平板
user_2520,2025-05-25 09:57:24,item_358,浏览,广告,电脑
user_6172,2025-01-15 00:14:13,item_260,浏览,自然流量,平板
user_7795,2025-02-09 13:36:44,item_152,浏览,活动,手机
user_8601,2025-05-02 10:10:56,item_434,收藏,广告,电脑
user_9925,2025-04-19 20:43:49,item_196,加购,广告,手机
user_3496,2024-10-29 22:59:05,item_252,浏览,活动,手机
user_2241,2025-04-06 02:22:07,item_182,浏览,广告,平板
user_9125,2024-09-30 03:31:38,item_485,浏览,活动,平板
user_6183,2025-01-30 04:20:27,item_195,浏览,广告,电脑
user_6983,2024-08-31 02:04:29,item_389,下单,广告,平板
user_9351,2025-04-01 14:17:59,item_342,浏览,自然流量,手机
user_2401,2025-02-02 20:07:33,item_406,浏览,活动,手机
user_8064,2024-10-17 05:13:50,item_89,浏览,活动,平板
user_1598,2024-10-24 06:47:13,item_141,浏览,自然流量,电脑
user_9189,2024-07-25 03:57:10,item_110,收藏,自然流量,手机
user_8539,2025-02-10 10:39:27,item_235,收藏,自然流量,平板
user_6908,2025-03-29 21:25:33,item_228,浏览,广告,平板
user_1747,2025-04-15 06:38:37,item_116,浏览,自然流量,平板
user_3753,2024-08-13 01:05:59,item_354,浏览,自然流量,电脑
user_6864,2024-10-05 11:26:26,item_111,收藏,广告,平板
user_7931,2024-12-22 03:26:41,item_74,收藏,活动,平板
user_4628,2025-05-06 18:56:54,item_343,收藏,活动,电脑
user_3053,2025-01-31 10:31:26,item_107,收藏,自然流量,平板
user_7751,2025-04-06 13:46:49,item_204,浏览,广告,平板
user_6813,2024-07-15 04:59:14,item_8,加购,自然流量,手机
