用户ID,性别,年龄,注册时间,省份,设备类型,是否会员
user_8867,女,59,2024-06-25,广东,手机,0
user_8868,女,54,2023-07-13,上海,手机,0
user_8869,男,46,2024-03-09,上海,平板,1
user_8870,男,35,2023-12-05,北京,平板,1
user_8871,男,27,2025-01-20,北京,电脑,0
user_8872,男,59,2024-08-16,北京,平板,0
user_8873,男,56,2023-12-07,浙江,平板,0
user_8874,男,35,2023-12-01,广东,平板,0
user_8875,男,18,2024-08-23,四川,手机,0
user_8876,女,56,2024-08-05,广东,平板,1
user_8877,女,38,2025-01-28,上海,平板,1
user_8878,女,18,2024-01-12,浙江,平板,1
user_8879,男,32,2024-08-25,四川,平板,0
user_8880,女,21,2024-07-05,广东,平板,1
user_8881,男,37,2024-10-21,四川,手机,1
user_8882,男,27,2025-01-12,四川,手机,1
user_8883,男,40,2023-10-13,上海,平板,0
user_8884,女,58,2024-12-16,广东,手机,1
user_8885,男,51,2024-12-19,四川,电脑,0
user_8886,女,50,2024-11-26,广东,平板,1
user_8887,女,51,2023-07-10,四川,平板,0
user_8888,女,56,2024-04-13,广东,平板,0
user_8889,男,27,2024-09-20,北京,平板,0
user_8890,女,37,2025-05-29,四川,电脑,1
user_8891,女,18,2024-11-22,四川,电脑,1
user_8892,男,30,2024-08-08,广东,手机,1
user_8893,女,18,2023-07-29,四川,平板,0
user_8894,女,22,2024-01-10,北京,平板,0
user_8895,女,33,2023-11-05,广东,电脑,1
user_8896,男,32,2023-08-11,上海,电脑,0
user_8897,女,45,2024-02-01,浙江,平板,1
user_8898,女,48,2023-11-28,广东,平板,0
user_8899,女,40,2025-02-27,广东,平板,0
user_8900,男,34,2024-12-18,四川,平板,0
user_8901,男,51,2024-10-17,浙江,电脑,1
user_8902,女,30,2024-01-22,浙江,电脑,1
user_8903,女,31,2023-08-06,广东,电脑,0
user_8904,女,28,2024-06-21,广东,平板,0
user_8905,男,45,2024-11-15,上海,平板,1
user_8906,男,59,2023-07-02,广东,平板,0
user_8907,女,49,2023-08-16,四川,电脑,0
user_8908,男,52,2024-04-22,浙江,手机,1
user_8909,女,48,2024-11-19,广东,平板,1
user_8910,女,34,2024-01-22,四川,平板,1
user_8911,女,26,2024-11-21,广东,平板,0
user_8912,女,27,2025-04-17,浙江,手机,0
user_8913,女,25,2025-06-04,浙江,平板,1
user_8914,男,38,2024-11-19,上海,电脑,1
user_8915,男,30,2024-03-31,广东,手机,0
user_8916,女,22,2025-04-27,浙江,电脑,1
user_8917,男,23,2023-09-17,浙江,电脑,0
user_8918,男,47,2023-07-10,上海,电脑,0
user_8919,女,48,2024-02-08,浙江,电脑,0
user_8920,男,34,2025-04-29,广东,电脑,0
user_8921,男,28,2025-05-12,广东,手机,1
user_8922,男,37,2024-11-11,北京,电脑,1
user_8923,女,26,2024-04-21,广东,平板,0
user_8924,女,19,2023-12-22,广东,电脑,1
user_8925,女,54,2024-04-16,浙江,手机,0
user_8926,女,18,2024-07-24,四川,平板,0
user_8927,男,21,2024-12-28,广东,平板,1
user_8928,女,53,2023-09-11,浙江,平板,0
user_8929,女,42,2025-05-28,北京,电脑,0
user_8930,男,20,2024-02-26,四川,电脑,0
user_8931,女,26,2024-07-06,上海,手机,1
user_8932,男,39,2025-04-29,广东,电脑,1
user_8933,女,40,2024-10-01,上海,手机,1
user_8934,男,29,2024-08-11,上海,电脑,1
user_8935,男,27,2023-09-02,四川,平板,0
user_8936,男,51,2023-11-17,浙江,手机,1
user_8937,男,27,2023-11-27,北京,手机,1
user_8938,女,47,2024-07-18,四川,手机,0
user_8939,男,39,2024-06-15,北京,电脑,0
user_8940,男,23,2024-09-03,北京,手机,1
user_8941,女,19,2025-06-14,北京,手机,0
user_8942,男,47,2024-12-30,上海,平板,1
user_8943,男,19,2023-07-12,浙江,平板,0
user_8944,男,49,2023-07-26,北京,平板,0
user_8945,女,59,2024-01-04,四川,手机,0
user_8946,男,33,2025-06-11,四川,电脑,1
user_8947,女,29,2024-08-10,四川,手机,1
user_8948,女,18,2024-02-17,浙江,电脑,0
user_8949,女,25,2024-03-11,上海,平板,0
user_8950,男,30,2024-07-10,广东,平板,0
user_8951,男,32,2024-04-26,广东,手机,1
user_8952,女,25,2025-01-24,广东,电脑,1
user_8953,男,27,2023-10-25,浙江,电脑,1
user_8954,男,22,2023-07-10,广东,电脑,0
user_8955,男,36,2024-03-21,浙江,平板,1
user_8956,女,55,2024-12-08,上海,电脑,1
user_8957,男,28,2024-03-25,四川,电脑,1
user_8958,女,37,2024-03-28,广东,平板,0
user_8959,女,37,2024-10-23,浙江,平板,1
user_8960,男,38,2024-02-15,广东,电脑,1
user_8961,男,35,2023-12-26,四川,平板,1
user_8962,男,27,2024-07-19,北京,电脑,1
user_8963,女,51,2024-01-26,浙江,电脑,0
user_8964,男,43,2025-03-17,四川,电脑,0
user_8965,男,47,2023-08-13,浙江,平板,0
user_8966,女,26,2024-10-24,广东,平板,1
user_8967,女,48,2024-01-12,浙江,平板,0
user_8968,男,59,2025-05-08,四川,手机,0
user_8969,男,21,2024-04-21,上海,平板,0
user_8970,女,23,2025-05-17,浙江,平板,1
user_8971,男,31,2025-03-19,上海,手机,0
user_8972,女,21,2023-07-18,上海,手机,1
user_8973,女,43,2024-08-30,北京,电脑,0
user_8974,男,56,2024-01-29,四川,电脑,1
user_8975,女,34,2023-12-18,四川,电脑,1
user_8976,男,36,2023-10-21,北京,电脑,1
user_8977,女,23,2024-03-17,四川,电脑,1
user_8978,女,46,2025-05-22,浙江,平板,1
user_8979,女,28,2024-04-26,四川,电脑,0
user_8980,男,33,2024-11-17,广东,电脑,0
user_8981,男,47,2023-10-10,浙江,平板,1
user_8982,女,42,2023-09-02,广东,平板,1
user_8983,女,57,2025-01-12,上海,电脑,0
user_8984,男,28,2024-04-17,浙江,手机,1
user_8985,女,24,2024-08-03,北京,电脑,1
user_8986,女,43,2024-12-03,上海,电脑,1
user_8987,男,39,2024-10-13,北京,手机,1
user_8988,男,42,2025-05-03,北京,平板,1
user_8989,女,36,2024-10-23,广东,电脑,0
user_8990,女,48,2024-12-10,上海,手机,0
user_8991,女,43,2023-12-19,北京,平板,0
user_8992,女,59,2024-05-15,北京,电脑,1
user_8993,女,58,2023-12-29,北京,手机,0
user_8994,女,53,2024-09-12,四川,电脑,0
user_8995,男,40,2023-10-22,广东,手机,0
user_8996,男,30,2024-05-22,四川,平板,1
user_8997,女,42,2024-02-23,浙江,平板,0
user_8998,男,19,2025-06-01,浙江,平板,0
user_8999,女,19,2024-10-08,上海,手机,0
user_9000,男,33,2024-03-07,北京,电脑,0
user_9001,男,26,2024-06-08,浙江,手机,0
user_9002,女,45,2024-08-20,上海,手机,0
user_9003,女,30,2023-10-06,广东,电脑,1
user_9004,女,52,2023-12-03,广东,平板,0
user_9005,女,58,2024-11-13,上海,电脑,0
user_9006,男,30,2023-10-11,广东,平板,1
user_9007,男,48,2024-09-19,北京,电脑,0
user_9008,女,38,2024-08-19,四川,手机,0
user_9009,女,49,2024-12-08,北京,平板,1
user_9010,女,51,2025-03-08,广东,手机,0
user_9011,男,25,2023-11-30,浙江,手机,0
user_9012,男,58,2025-04-25,上海,手机,1
user_9013,女,19,2023-10-11,广东,电脑,0
user_9014,女,55,2024-02-21,北京,电脑,1
user_9015,男,49,2024-12-11,上海,手机,1
user_9016,男,57,2024-12-24,北京,平板,0
user_9017,女,45,2025-05-23,广东,手机,0
user_9018,男,54,2024-08-05,浙江,电脑,1
user_9019,女,58,2025-06-01,浙江,手机,0
user_9020,男,18,2023-10-09,上海,电脑,0
user_9021,女,58,2024-05-25,广东,电脑,0
user_9022,女,27,2025-06-01,上海,电脑,1
user_9023,女,21,2025-02-13,广东,电脑,0
user_9024,女,52,2023-10-16,浙江,手机,0
user_9025,男,27,2024-11-16,浙江,平板,1
user_9026,男,28,2025-06-19,上海,电脑,1
user_9027,男,31,2024-09-06,北京,手机,1
user_9028,女,55,2025-06-07,四川,电脑,0
user_9029,女,29,2023-10-26,四川,手机,1
user_9030,女,34,2024-02-27,北京,手机,0
user_9031,男,33,2023-08-17,四川,手机,1
user_9032,女,52,2024-08-31,四川,手机,0
user_9033,男,19,2024-08-12,广东,手机,0
user_9034,男,28,2025-01-04,北京,平板,1
user_9035,女,58,2023-09-25,四川,电脑,1
user_9036,男,20,2023-11-16,浙江,电脑,1
user_9037,男,46,2024-02-27,浙江,平板,1
user_9038,男,35,2025-04-08,上海,手机,0
user_9039,男,37,2025-05-09,上海,电脑,0
user_9040,女,31,2023-10-17,广东,电脑,1
user_9041,女,51,2025-01-10,北京,平板,0
user_9042,男,48,2023-07-18,北京,电脑,0
user_9043,男,57,2025-02-09,广东,平板,1
user_9044,男,59,2024-02-28,广东,手机,0
user_9045,男,35,2025-05-09,上海,电脑,1
user_9046,女,47,2024-05-12,上海,手机,1
user_9047,男,42,2024-05-10,上海,手机,1
user_9048,女,36,2024-02-16,广东,平板,1
user_9049,男,25,2024-06-04,浙江,平板,0
user_9050,男,45,2025-01-25,四川,平板,1
user_9051,男,25,2025-06-20,浙江,电脑,0
user_9052,女,48,2025-03-25,浙江,手机,0
user_9053,男,20,2025-05-20,浙江,手机,1
user_9054,女,20,2024-11-01,北京,手机,0
user_9055,女,39,2025-06-19,四川,手机,0
user_9056,男,34,2025-01-19,四川,平板,1
user_9057,男,53,2024-01-24,浙江,平板,1
user_9058,女,34,2023-10-22,四川,手机,1
user_9059,女,31,2025-02-20,四川,电脑,1
user_9060,男,26,2023-11-18,广东,平板,0
user_9061,女,47,2023-09-16,上海,平板,0
user_9062,男,38,2023-10-06,北京,手机,1
user_9063,女,29,2023-11-16,四川,手机,1
user_9064,男,54,2023-07-16,上海,平板,0
user_9065,女,49,2025-02-07,四川,手机,1
user_9066,女,28,2024-10-13,浙江,手机,1
user_9067,女,37,2024-10-17,北京,电脑,1
user_9068,女,52,2024-01-19,广东,手机,1
user_9069,男,28,2024-10-08,广东,电脑,0
user_9070,女,25,2024-09-08,浙江,电脑,0
user_9071,女,21,2024-10-13,浙江,手机,0
user_9072,女,44,2023-12-22,四川,平板,1
user_9073,女,57,2024-10-01,上海,平板,0
user_9074,女,55,2023-12-23,北京,平板,0
user_9075,女,47,2023-12-22,北京,手机,1
user_9076,男,44,2024-12-10,北京,平板,1
user_9077,男,38,2023-07-16,北京,手机,0
user_9078,女,37,2024-03-31,北京,平板,0
user_9079,女,21,2023-08-26,四川,手机,0
user_9080,女,28,2024-12-11,北京,手机,0
user_9081,男,30,2025-02-20,浙江,平板,1
user_9082,男,26,2024-06-30,四川,手机,1
user_9083,女,21,2023-10-08,浙江,电脑,1
user_9084,男,29,2024-07-20,北京,电脑,1
user_9085,男,26,2025-04-13,浙江,平板,0
user_9086,男,30,2024-10-07,北京,平板,1
user_9087,女,43,2024-06-24,四川,电脑,1
user_9088,女,55,2024-12-30,北京,电脑,1
user_9089,男,59,2024-11-11,广东,平板,1
user_9090,女,30,2024-04-11,四川,平板,0
user_9091,男,56,2023-11-15,上海,手机,1
user_9092,男,45,2025-04-17,上海,电脑,1
user_9093,男,36,2024-04-21,四川,平板,1
user_9094,女,41,2024-07-11,四川,平板,0
user_9095,女,36,2024-06-28,北京,手机,1
user_9096,女,30,2023-10-10,北京,电脑,1
user_9097,女,30,2023-10-31,四川,电脑,1
user_9098,男,45,2023-11-23,广东,平板,0
user_9099,男,19,2023-12-18,北京,电脑,1
user_9100,女,27,2023-07-21,四川,电脑,1
user_9101,女,39,2024-05-08,浙江,平板,0
user_9102,女,30,2025-02-08,四川,平板,1
user_9103,女,26,2023-07-07,上海,平板,0
user_9104,女,50,2025-06-13,浙江,平板,1
user_9105,男,31,2024-01-21,上海,电脑,0
user_9106,男,37,2024-05-11,北京,平板,0
user_9107,男,32,2023-12-15,浙江,电脑,1
user_9108,男,49,2025-01-22,上海,电脑,1
user_9109,男,50,2024-11-28,四川,手机,1
user_9110,男,34,2023-11-30,上海,电脑,0
user_9111,男,41,2025-02-03,上海,平板,0
user_9112,男,47,2023-12-01,四川,电脑,0
user_9113,男,30,2023-08-16,广东,平板,1
user_9114,男,33,2023-11-10,四川,平板,1
user_9115,女,19,2025-06-15,上海,手机,1
user_9116,女,34,2024-06-01,上海,电脑,0
user_9117,男,49,2025-04-29,上海,平板,1
user_9118,女,25,2024-10-17,广东,电脑,0
user_9119,男,20,2024-07-10,上海,平板,0
user_9120,女,29,2024-12-11,四川,平板,0
user_9121,女,37,2024-03-04,广东,手机,1
user_9122,男,33,2025-04-29,四川,手机,0
user_9123,男,31,2024-06-15,四川,手机,0
user_9124,女,33,2025-05-15,浙江,平板,1
user_9125,女,50,2024-01-03,北京,手机,1
user_9126,女,47,2024-05-23,广东,平板,0
user_9127,女,29,2024-05-05,广东,电脑,1
user_9128,女,32,2025-02-17,四川,手机,1
user_9129,女,35,2023-07-28,上海,手机,0
user_9130,女,45,2024-10-10,上海,电脑,1
user_9131,男,40,2025-01-17,广东,手机,0
user_9132,男,31,2025-03-27,广东,电脑,1
user_9133,男,47,2024-04-16,四川,手机,1
user_9134,男,50,2025-01-05,北京,平板,1
user_9135,男,32,2024-02-24,上海,电脑,1
user_9136,女,24,2024-04-27,广东,电脑,0
user_9137,女,32,2024-10-12,上海,手机,0
user_9138,女,59,2025-06-24,四川,电脑,1
user_9139,男,55,2025-01-22,四川,平板,1
user_9140,女,28,2024-09-12,北京,电脑,1
user_9141,男,46,2024-09-29,四川,平板,1
user_9142,女,48,2024-08-15,北京,手机,0
user_9143,男,42,2024-08-06,广东,手机,1
user_9144,女,41,2024-11-05,广东,平板,0
user_9145,女,36,2025-05-06,广东,平板,0
user_9146,男,19,2024-12-23,北京,手机,0
user_9147,女,39,2025-02-26,四川,平板,0
user_9148,男,37,2023-07-25,上海,平板,0
user_9149,女,50,2024-08-03,浙江,电脑,0
user_9150,女,25,2023-09-18,四川,平板,0
user_9151,男,42,2024-06-10,北京,电脑,1
user_9152,男,26,2024-06-14,上海,电脑,1
user_9153,女,51,2025-03-29,浙江,手机,0
user_9154,女,40,2025-05-07,广东,平板,0
user_9155,女,22,2023-07-28,上海,电脑,1
user_9156,女,42,2025-05-07,广东,电脑,0
user_9157,男,25,2024-01-02,上海,手机,0
user_9158,女,33,2024-08-01,广东,电脑,0
user_9159,男,32,2024-08-16,上海,平板,1
user_9160,男,18,2024-04-28,浙江,手机,1
user_9161,男,39,2025-01-17,广东,手机,1
user_9162,女,20,2023-07-26,浙江,手机,1
user_9163,女,55,2024-09-01,浙江,平板,0
user_9164,男,31,2024-04-21,浙江,手机,0
user_9165,男,53,2024-07-30,北京,电脑,1
user_9166,男,35,2025-02-09,浙江,手机,1
user_9167,男,58,2024-10-27,北京,电脑,0
user_9168,男,35,2023-08-03,北京,手机,0
user_9169,女,20,2023-11-20,北京,电脑,1
user_9170,女,27,2024-02-07,北京,电脑,0
user_9171,女,56,2024-06-01,浙江,电脑,0
user_9172,女,18,2024-04-30,广东,手机,0
user_9173,男,44,2025-05-12,上海,电脑,1
user_9174,女,44,2024-02-17,北京,手机,1
user_9175,男,28,2025-02-15,广东,电脑,1
user_9176,男,22,2025-03-29,浙江,平板,0
user_9177,女,24,2024-02-03,浙江,平板,0
user_9178,男,36,2024-06-18,广东,手机,1
user_9179,男,46,2023-11-02,上海,手机,0
user_9180,男,32,2024-05-19,广东,手机,1
user_9181,男,52,2024-02-09,广东,手机,1
user_9182,男,54,2024-10-14,北京,手机,1
user_9183,女,29,2025-06-08,四川,平板,0
user_9184,男,47,2023-08-07,广东,手机,1
user_9185,女,37,2024-12-12,上海,手机,0
user_9186,男,54,2024-07-31,北京,手机,1
user_9187,女,20,2025-05-27,北京,手机,0
user_9188,女,26,2023-10-14,广东,电脑,1
user_9189,女,58,2024-06-20,广东,平板,1
user_9190,男,56,2025-03-31,四川,手机,1
user_9191,男,43,2024-11-08,四川,手机,0
user_9192,女,19,2024-06-10,浙江,平板,1
user_9193,男,40,2023-09-04,浙江,电脑,1
user_9194,男,40,2025-01-07,广东,手机,0
user_9195,男,38,2024-07-18,四川,平板,0
user_9196,男,33,2023-09-21,北京,手机,0
user_9197,女,26,2023-11-12,上海,手机,0
user_9198,女,30,2025-02-19,浙江,平板,0
user_9199,男,45,2024-09-22,广东,手机,1
user_9200,男,44,2025-06-23,上海,手机,1
user_9201,女,34,2025-05-20,上海,电脑,1
user_9202,男,55,2024-12-17,上海,手机,0
user_9203,男,53,2024-08-23,广东,手机,1
user_9204,男,18,2023-10-09,上海,平板,1
user_9205,女,35,2024-04-26,北京,电脑,1
user_9206,女,26,2024-05-12,北京,电脑,0
user_9207,男,30,2024-03-03,四川,平板,1
user_9208,女,57,2024-06-10,浙江,电脑,1
user_9209,男,32,2023-07-15,四川,平板,1
user_9210,女,21,2023-11-11,上海,手机,0
user_9211,女,50,2024-06-12,广东,手机,1
user_9212,男,41,2024-09-26,北京,手机,0
user_9213,男,53,2025-05-22,广东,手机,0
user_9214,女,58,2024-12-30,上海,电脑,1
user_9215,男,27,2025-05-21,广东,电脑,0
user_9216,女,53,2023-11-29,广东,电脑,0
user_9217,女,37,2025-05-11,四川,平板,0
user_9218,男,58,2024-06-13,浙江,电脑,0
user_9219,女,28,2023-09-04,上海,手机,0
user_9220,男,29,2024-01-06,四川,平板,0
user_9221,女,35,2024-03-03,上海,平板,0
user_9222,女,47,2024-12-14,四川,平板,1
user_9223,男,54,2024-11-10,浙江,平板,0
user_9224,女,37,2025-05-30,上海,平板,0
user_9225,女,42,2024-12-29,浙江,平板,0
user_9226,男,29,2025-03-05,四川,平板,1
user_9227,男,38,2023-10-31,北京,手机,1
user_9228,男,42,2025-01-03,北京,平板,0
user_9229,女,28,2025-01-15,上海,电脑,1
user_9230,男,26,2023-09-29,广东,手机,1
user_9231,男,42,2023-09-04,浙江,电脑,1
user_9232,男,52,2023-09-22,四川,平板,1
user_9233,女,49,2024-12-25,四川,平板,1
user_9234,男,31,2024-06-09,广东,电脑,1
user_9235,女,18,2024-10-30,浙江,手机,0
user_9236,男,34,2024-04-02,四川,手机,1
user_9237,女,42,2023-08-31,北京,平板,1
user_9238,女,25,2024-08-05,广东,电脑,0
user_9239,男,22,2024-12-26,广东,平板,1
user_9240,女,22,2024-04-19,北京,手机,0
user_9241,男,58,2025-01-10,广东,平板,0
user_9242,女,52,2025-03-01,广东,手机,1
user_9243,男,36,2024-07-27,广东,手机,0
user_9244,男,40,2024-10-13,四川,电脑,1
user_9245,女,26,2023-10-28,广东,手机,0
user_9246,女,47,2024-04-15,上海,电脑,1
user_9247,男,33,2024-08-26,广东,平板,0
user_9248,女,50,2024-04-16,北京,电脑,0
user_9249,女,19,2023-07-30,上海,手机,0
user_9250,女,31,2025-02-11,上海,电脑,1
user_9251,女,18,2023-11-05,北京,平板,0
user_9252,男,43,2025-06-03,上海,平板,0
user_9253,男,42,2024-03-12,四川,手机,1
user_9254,男,33,2024-09-07,四川,平板,0
user_9255,女,32,2025-05-02,广东,平板,1
user_9256,女,43,2024-11-19,上海,手机,0
user_9257,男,33,2025-04-26,浙江,平板,1
user_9258,女,31,2023-10-20,上海,电脑,0
user_9259,男,46,2023-10-29,北京,电脑,0
user_9260,男,41,2025-04-30,北京,手机,1
user_9261,男,32,2023-10-16,上海,手机,1
user_9262,女,36,2023-11-11,四川,电脑,0
user_9263,男,25,2025-02-12,上海,平板,0
user_9264,男,51,2024-12-30,上海,平板,1
user_9265,女,19,2023-08-04,四川,电脑,0
user_9266,男,44,2024-05-16,北京,手机,0
user_9267,男,27,2024-02-20,广东,手机,1
user_9268,男,52,2024-02-21,四川,手机,1
user_9269,男,40,2025-01-13,上海,平板,1
user_9270,女,25,2025-02-12,北京,电脑,1
user_9271,女,45,2024-06-06,上海,手机,0
user_9272,女,40,2024-02-05,四川,平板,1
user_9273,男,21,2024-10-24,上海,平板,0
user_9274,男,31,2023-11-13,广东,手机,1
user_9275,女,59,2023-09-25,广东,手机,0
user_9276,女,46,2025-05-23,广东,手机,0
user_9277,男,18,2023-10-06,浙江,电脑,0
user_9278,男,21,2023-11-30,北京,电脑,1
user_9279,男,49,2023-06-28,北京,手机,1
user_9280,男,50,2024-10-21,上海,手机,0
user_9281,女,43,2025-02-09,广东,电脑,1
user_9282,女,34,2024-01-08,上海,手机,1
user_9283,男,56,2023-07-05,上海,平板,0
user_9284,女,40,2024-06-16,浙江,平板,1
user_9285,男,49,2024-07-16,北京,电脑,1
user_9286,男,32,2025-04-20,四川,平板,1
user_9287,女,30,2024-07-17,浙江,电脑,1
user_9288,女,19,2024-08-21,广东,手机,0
user_9289,女,36,2025-03-14,浙江,平板,0
user_9290,男,41,2023-06-30,上海,平板,0
user_9291,男,41,2024-10-10,四川,电脑,0
user_9292,男,28,2025-05-11,广东,平板,1
user_9293,男,39,2024-07-13,北京,电脑,1
user_9294,男,32,2023-12-27,四川,电脑,1
user_9295,女,27,2023-12-11,四川,电脑,0
user_9296,女,58,2024-09-25,上海,电脑,0
user_9297,男,44,2024-11-19,浙江,平板,1
